Serial,FireYear,IncidentNumber,FiscalYear,FireArea,District,Unit,FireName,StatisticalCategory,PreparedBy,Landmark,Equipment,NumberPersonnel,PreparedDate,ModifiedBy,ModifiedDate,Twn,Rng,Sec,Subdiv,Longitude,Latitude,ProtectionAgency,FireOriginFederalLands,LandClass,FireThreatened,Minimum,Dual,County,LandownerType,OriginalSurcharge,SurchargeInvolved,SenateBill360Lot,SenateBill360Certified,DiscoveredBy,DiscoveredByName,CausedBy,GeneralCause,SpecificCause,CauseComments,LeadInvestigator,Degree_certain,GeneralRestriction,IndustrialRestriction,BurnIndex,WeatherStationID,RegulatedUseZone,Involve_op,Notif_year,Notif_dist,Notif_number,IgnitionTime,DiscoveryTime,ReportTime,InitialAttackTime,ControlTime,WalkInDelay,FemaFire,IntitialAttackBy,InitialAttackType,Flame_length,InitialAttackFireSizeAcres,InitialAttackBehavior,GeneralFuelModels,Topography,Aspect,Slope,Elevation,SizeClass,FinalFireSizeAcres,StateProtectedAcres,ESRI_OID,CauseType,x,y
123304,2021,21-712-913-21,2021,,71,712,Helms Rd 3501           ,1,"Johnson, Derreck        ",7 SW of Grants Pass           ,,,4/5/2021 12:00:00 AM,MDSCHULTZ,5/24/2021 2:10:00 PM,36S   ,6W    ,31,SESE,-123.448,42.3913,1,1,1,1,1,0,17,13,1,1,0,,6,                        ,5,6,615,the fire was a result of debris burning,"Johnson, Derrek",,0,0,,353120 Provolt          ,SW3,1,,,,4/1/2021 5:00:00 PM,4/1/2021 5:16:00 PM,4/2/2021 12:16:00 PM,4/1/2021 5:16:00 PM,4/1/2021 5:45:00 PM,0,0,2,3,,0.25,2,8,1,1,1,1,1,0.25,0.25,118616,3,515886.836614177,248112.436679795
123305,2021,21-712-912-21,2021,,71,712,Denton Trail 1440       ,1,"Clark, Curtis           ",2 SW of Grants Pass           ,,,4/5/2021 12:00:00 AM,MDSCHULTZ,5/5/2021 2:25:00 PM,36S   ,6W    ,25,NESW,-123.357,42.4086,1,1,1,1,0,0,17,13,1,0,2,,6,                        ,5,6,601,Slash pile had inadequate clearance,"Clark, Curtis",,0,0,,353122 Merlin           ,SW3,1,,,,4/1/2021 2:10:00 PM,4/1/2021 2:20:00 PM,4/1/2021 2:20:00 PM,4/1/2021 2:35:00 PM,4/5/2021 1:00:00 PM,0,0,2,4,,0.2,2,8,1,1,1,1,1,0.2,0.2,118617,3,540681.37368767,253546.046259835
123306,2021,21-974-037-21,2021,,97,974,Middle Point            ,1,Cinda Fratzke           ,,,,4/6/2021 12:00:00 AM,LMOLIVERA,5/5/2021 10:58:00 AM,4N    ,42E   ,13,SWNE,-117.51,45.8347,4,2,8,1,0,0,32,50,0,0,0,,3,                        ,9,4,499,Unknown cause- no evidence found. Most likely recreationist,Al Crouch,,0,0,,351518 Eden             ,NE2,1,,,,3/27/2021 6:00:00 PM,4/2/2021 5:45:00 PM,4/2/2021 6:00:00 PM,4/3/2021 10:30:00 AM,4/3/2021 5:00:00 PM,0,0,1,1,,16.1,2,3,0,0,0,0,3,16.1,13.9,118618,3,2074434.11351706,1502871.61154856
123308,2021,21-711-415-21,2021,,71,711,Hwy 66 15631            ,1,J. Kurzyniec            ,16.83 miles East of Ashland   ,,,4/6/2021 12:00:00 AM,KLBAKER,4/26/2021 10:17:00 AM,40S   ,4E    ,6 ,SWSE,-122.4,42.1149,1,1,1,1,0,0,15,12,1,0,0,,8,                        ,6,6,602,"debris pile ignited by Jim Impara, warning issued",Jacob Kurzyniec,,0,0,,PARKER MOUNTAIN         ,SW2,2,2020,711,6362,4/6/2021 1:45:00 PM,4/6/2021 1:45:00 PM,4/6/2021 2:39:00 PM,4/6/2021 1:45:00 PM,4/6/2021 9:00:00 PM,0,0,8,1,,0.1,2,13,0,0,0,0,2,3,3,118619,3,796625.890091866,139014.559383199
123310,2021,21-954-048-21,2021,,95,954,Whiskey Creek 0120      ,1,Adam Cavender           ,1.5 Miles SE of Hood River    ,,,4/7/2021 12:00:00 AM,DGONZALES,4/7/2021 1:39:00 PM,2N    ,11E   ,6 ,NWSW,-121.502,45.6858,1,1,7,1,0,1,14,14,1,1,0,,8,                        ,4,6,615,Slash  burn on a windy day,Adam Cavender,,0,0,,350812 Middle Mtn       ,MH1,1,,,,4/7/2021 9:00:00 AM,4/7/2021 11:30:00 AM,4/7/2021 11:38:00 AM,4/7/2021 12:00:00 PM,4/7/2021 4:30:00 PM,0,0,2,4,,1.54,3,10,0,0,0,0,2,1.54,1.24,118620,3,1056235.87795275,1436253.07480314
123311,2021,21-712-918-21,2021,,71,712,Wards Creek 3700        ,1,"Carrier, Ivan           ","Briar Gulch, Boyd Creek3.28 mi",,,4/7/2021 12:00:00 AM,MDSCHULTZ,5/6/2021 11:21:00 AM,36S   ,4W    ,1 ,SWSE,-123.119,42.4626,1,1,1,1,0,1,15,13,1,0,2,,6,                        ,5,6,604,"Dale admitted to burning piles earlier, then leaving","Carrier, Ivan",,0,0,,353228 Evans            ,SW3,1,,,,4/6/2021 6:00:00 PM,4/6/2021 6:05:00 PM,4/6/2021 6:05:00 PM,4/6/2021 6:15:00 PM,4/12/2021 12:00:00 PM,5,0,1,4,,3,4,5,1,1,1,1,2,8.2,8.2,118621,3,605568.741141737,271077.260498688
123312,2021,21-712-920-21,2021,,71,712,Airport Drive 124       ,1,"Clark, Curtis           ","Illinois Valley Airport, Rough",,,4/7/2021 12:00:00 AM,MDSCHULTZ,5/3/2021 2:48:00 PM,40S   ,8W    ,7 ,NWNE,-123.689,42.1103,1,1,1,1,0,1,17,13,1,0,2,,6,                        ,5,9,902,Burning travel trailer,Curtis Clark,,0,0,,353115 Iv Airport       ,SW3,1,,,,4/7/2021 7:30:00 AM,4/7/2021 7:31:00 AM,4/7/2021 7:31:00 AM,4/7/2021 7:40:00 AM,4/7/2021 7:47:00 AM,0,0,2,4,,0.02,2,8,1,1,1,1,1,0.02,0.02,118622,3,446830.090879261,148180.795275584
123314,2021,21-712-919-21,2021,,71,712,Bolt Mountain 546       ,1,"Swink,Tim               ","Bolt Mountain, Stringer Creek ",,,4/6/2021 12:00:00 AM,JARUDD,6/13/2021 12:47:00 PM,37S   ,6W    ,10,NESE,-123.391,42.365,1,1,1,1,1,0,17,10,1,0,0,,6,                        ,9,6,620,Burn Pile,Tim Swink,,0,0,NA ,353122 Merlin           ,SW3,1,,,,4/5/2021 8:19:00 PM,4/5/2021 8:19:00 PM,4/5/2021 8:19:00 PM,4/5/2021 8:30:00 PM,4/7/2021 8:56:00 AM,0,0,2,3,,1.5,2,3,1,1,1,1,2,1.5,1.5,118623,3,530942.416010499,237983.282152236
123318,2021,21-974-039-21,2021,,97,974,Liberty                 ,1,Kyle Alexander          ,,,,4/8/2021 12:00:00 AM,LMOLIVERA,5/18/2021 9:23:00 AM,3S    ,45E   ,14,SWNE,-117.154,45.2994,7,1,7,1,0,0,32,14,0,0,0,,6,                        ,4,6,604,Debris burn unattended,Kyle Alexander,,0,0,,351518 Eden             ,NE2,1,,,,4/6/2021 10:00:00 AM,4/7/2021 3:00:00 PM,4/7/2021 3:31:00 PM,4/7/2021 3:44:00 PM,4/7/2021 4:51:00 PM,0,0,1,4,,0.25,2,99,0,0,0,0,1,0.25,0,118624,3,2173077.02755906,1311336.0636483
123320,2021,21-771-127-21,2021,,77,771,Wills Road STAT         ,1,Brent Peterson          ,Bear Creek Road               ,,,4/8/2021 12:00:00 AM,BAPETERSON,4/15/2021 8:13:00 AM,19S   ,2W    ,28,NENE,-122.929,43.8946,1,1,1,1,1,1,20,13,1,1,0,,8,,5,6,604,Burning debris pile that spread into grass,Brent Peterson,,0,0,,352562 Green Mountain   ,EL1,1,,,,4/6/2021 4:30:00 PM,4/6/2021 4:49:00 PM,4/6/2021 4:50:00 PM,4/6/2021 4:58:00 PM,4/6/2021 4:59:00 PM,0,0,2,3,,0.01,2,8,0,0,0,0,1,0.01,0.01,118625,3,672265.891076118,791201.347769022
123321,2021,21-712-922-21,2021,,71,712,Lower Wolf Creek 4532   ,1,"Clark, Curtis           ","Hughes Gulch Rd, Wolf Creek   ",,,4/8/2021 12:00:00 AM,MDSCHULTZ,5/6/2021 10:21:00 AM,33S   ,7W    ,25,SESE,-123.467,42.6686,1,1,1,1,1,1,17,10,1,0,2,,6,                        ,5,9,902,Burning Building,"Clark, Curtis",,0,0,,353122 Merlin           ,SW3,1,,,,4/8/2021 12:45:00 PM,4/8/2021 12:50:00 PM,4/8/2021 12:55:00 PM,4/8/2021 1:15:00 PM,4/8/2021 5:00:00 PM,0,0,2,4,,0.01,2,8,1,1,1,1,1,0.01,0.01,118626,3,514407.933070868,349313.930774271
123322,2021,21-981-105-21,2021,,98,981,Doaks 122               ,1,R. S. Gates             ,"MP 56, Hwy 140 W              ",,,4/8/2021 12:00:00 AM,msanspach,4/13/2021 10:21:00 AM,37S   ,7E    ,23,SESE,-121.956,42.3303,1,1,1,1,0,0,18,12,0,0,0,,99,KC911                   ,15,9,999,Appears to be human caused. Unable to determine cause,"Anspach, Matt",,0,9,,353310                  ,KF1,1,,,,4/8/2021 12:30:00 PM,4/8/2021 1:00:00 PM,4/8/2021 1:02:00 PM,4/8/2021 1:32:00 PM,4/8/2021 4:00:00 PM,0,0,1,4,,0.1,2,5,0,0,0,0,1,0.14,0.14,118627,3,918517.997703418,215066.980643049
123327,2021,21-732-428-21,2021,,73,732,Shiveley                ,1,J. Blomberg             ,Days Cr.                      ,,,4/9/2021 12:00:00 AM,jblomberg,4/9/2021 3:15:00 PM,30S   ,4W    ,26,NENW,-123.144,42.9383,1,1,1,1,0,0,10,11,0,0,0,,9,                        ,13,3,351,Fire caused by a vehicle that caught fire after an accident,P. Ritter,,0,0,,353041                  ,DG2,1,,,,4/4/2021 7:15:00 PM,4/4/2021 7:55:00 PM,4/4/2021 7:59:00 PM,4/4/2021 8:15:00 PM,4/4/2021 9:00:00 PM,0,0,2,4,,0.01,2,8,0,0,0,0,1,0.01,0.01,118628,3,604407.394356951,444598.781496063
123329,2021,21-712-916-21,2021,,71,712,Thompson Creek #2       ,1,"Carrier, Ivan           ","Green Gulch, Little Bear 6.23 ",,,4/5/2021 12:00:00 AM,MDSCHULTZ,4/26/2021 3:28:00 PM,39S   ,7W    ,4 ,SESW,-123.538,42.2009,1,1,1,1,0,0,17,10,0,0,2,,6,                        ,2,6,670,Hancock claims they had not lit fires since december,"Carrier, Ivan",,0,0,,353115 Iv Airport       ,SW3,2,20,7122,1092,4/5/2021 4:20:00 PM,4/5/2021 4:30:00 PM,4/5/2021 4:32:00 PM,4/5/2021 6:00:00 PM,4/26/2021 3:00:00 PM,0,0,1,4,,6,2,12,1,1,1,1,2,8.16,8.16,118629,1,489014.951771647,179634.835301831
123336,2021,21-712-927-21,2021,,71,712,Granite Hill            ,1,"Lizio, Cory             ","Forest Queen, Dunlap Creek    ",,,4/12/2021 12:00:00 AM,MDSCHULTZ,4/21/2021 3:03:00 PM,35S   ,5W    ,23,NWNW,-123.281,42.5278,1,1,1,1,0,0,17,50,0,0,2,,6,Bob Abbe 541-450-0878   ,14,9,905,Transients in the area on BLM land,Cory Lizio,,0,0,0  ,353122 Merlin           ,SW3,1,,,,4/10/2021 5:00:00 AM,4/10/2021 7:00:00 AM,4/10/2021 1:00:00 PM,4/10/2021 5:00:00 PM,4/20/2021 4:52:00 PM,0,0,1,4,,0.1,1,8,1,1,1,1,1,0.1,0.1,118630,3,562672.072506562,296268.528543308
123337,2021,21-712-928-21,2021,,71,712,Ferris Gulch            ,1,"Lerner, Kai             ","Bamboo Gulch, Baltimore Ditch ",,,4/12/2021 12:00:00 AM,MDSCHULTZ,4/26/2021 12:17:00 PM,38S   ,5W    ,36,NWNW,-123.246,42.2279,1,1,1,1,0,0,17,11,0,0,2,,5,Tim Cederwall           ,9,4,499,"Cederwall lit fire to signal for help, truck stuck","Lerner, Kai",,0,0,,353120 Provolt          ,SW3,1,,,,4/9/2021 7:15:00 PM,4/9/2021 8:04:00 PM,4/9/2021 8:04:00 PM,4/10/2021 1:38:00 AM,4/13/2021 3:04:00 PM,30,0,1,1,,0.01,1,3,1,1,1,1,1,0.01,0.01,118631,3,568447.591207355,186685.209973752
123338,2021,21-981-106-21,2021,,98,981,Van 124                 ,1,R. S. Gates             ,437 E. Day School Road        ,,,4/12/2021 12:00:00 AM,msanspach,4/13/2021 10:23:00 AM,35S   ,7E    ,27,SWSW,-121.877,42.5022,1,1,1,1,0,1,18,13,0,0,0,,6,                        ,5,6,601,Debris burn spread to RV Trailer.,"Anspach, Matt",,0,9,,353310                  ,KF1,1,,,,4/11/2021 11:00:00 AM,4/11/2021 12:29:00 PM,4/11/2021 12:39:00 PM,4/11/2021 12:52:00 PM,4/11/2021 3:45:00 PM,0,0,2,4,,0.1,9,99,0,0,0,0,1,0.1,0.1,118632,3,940934.925196856,277353.750328079
123339,2021,21-712-929-21,2021,,71,712,Quartz Creek            ,1,"Sorweide, Colton        ","Tunnel 9, Ehlig Reservoir 9.36",,,4/12/2021 12:00:00 AM,MDSCHULTZ,4/21/2021 2:14:00 PM,34S   ,7W    ,24,NENE,-123.474,42.6049,1,1,1,1,0,0,17,30,0,0,2,,3,Jesse Smart             ,14,9,999,County logging slash pile lit by unknown public,Colton Sorweide,,0,0,,353122 Merlin           ,SW3,1,,,,4/11/2021 10:38:00 PM,4/12/2021 10:37:00 AM,4/12/2021 11:00:00 AM,4/12/2021 12:00:00 PM,4/20/2021 10:11:00 AM,0,0,1,4,,0.54,1,8,1,1,1,1,2,0.54,0.54,118633,3,511685.328412071,326177.902230978
123343,2021,21-951-015-21,2021,,95,951,MARKS CREEK             ,1,Cody Kingsbury          ,20 miles east of Prineville   ,,,4/11/2021 12:00:00 AM,CAKingsbury,4/13/2021 9:39:00 AM,13S   ,19E   ,2 ,NESW,-120.419,44.4717,1,1,1,1,1,0,7,12,1,1,0,,8,Carol Kirsch            ,6,6,601,Burn pile escaped,Cody Kingsbury,,0,0,,352552 Trout Creek      ,WC1,1,,,,4/11/2021 1:18:00 PM,4/11/2021 1:18:00 PM,4/11/2021 1:18:00 PM,4/11/2021 1:18:00 PM,4/12/2021 10:00:00 AM,0,0,2,1,,0.5,2,3,0,0,0,0,2,0.5,0.5,118634,3,1333479.76935695,992077.761482939
123344,2021,21-972-030-21,2021,,97,972,Ebell                   ,1,Steve Meyer             ,,,,4/12/2021 12:00:00 AM,LMOLIVERA,5/19/2021 1:04:00 PM,10S   ,41E   ,30,SESE,-117.732,44.6594,1,1,2,2,0,0,1,12,0,0,0,,6,                        ,4,6,615,,Steve Meyer,,0,9,,352416 Blue Canyon      ,NE3,1,,,,4/12/2021 11:00:00 AM,4/12/2021 2:00:00 PM,4/12/2021 2:30:00 PM,4/12/2021 2:45:00 PM,4/12/2021 5:00:00 PM,0,0,2,3,,15,2,1,0,0,0,0,3,31,31,118635,3,2032316.63615486,1072621.00656168
123347,2021,21-955-085-21,2021,,95,955,Hermosa 067             ,1,Dayton                  ,2 miles SW of Sunriver        ,,,4/10/2021 12:00:00 AM,CDAYTON,6/17/2021 5:29:00 PM,20S   ,10E   ,12,SWSW,-121.481,43.8517,1,1,1,1,1,0,9,12,0,0,0,,9,Unknown                 ,15,9,999,"Appears to be human caused, but evidence was not found.",Chris Dayton,,0,0,,352618 Lava Butte       ,WC2,1,,,,4/10/2021 1:30:00 PM,4/10/2021 2:00:00 PM,4/10/2021 2:03:00 PM,4/10/2021 2:23:00 PM,4/10/2021 4:23:00 PM,0,0,2,4,,0.1,2,1,0,0,0,0,1,0.1,0.1,118636,3,1053614.72244094,767643.093175858
123348,2021,21-982-071-21,2021,,98,982,Packsaddle 125          ,1,R. S. Gates             ,1 mi N of Ferguson Mtn        ,,,4/12/2021 12:00:00 AM,rsgates,7/25/2021 1:16:00 PM,35S   ,13E   ,33,NWSW,-121.191,42.4931,1,1,1,1,1,0,18,13,0,1,0,,3,                        ,5,6,615,"672 - Fire Line not adequate, burning debris on a windy day",Nathan Helmers 8203,,0,9,,353307 Calimus          ,KF2,1,,,,4/12/2021 3:00:00 PM,4/12/2021 3:40:00 PM,4/12/2021 3:41:00 PM,4/12/2021 3:52:00 PM,4/13/2021 1:24:00 PM,0,0,2,4,,1.1,2,3,0,0,0,0,2,1.1,1.1,118637,3,1125928.51706037,271706.418307081
123349,2021,21-781-086-21,2021,,78,781,82912 Simonsen          ,1,Brandy Simmons          ,10.33 Miles South of Veneta   ,,,4/12/2021 12:00:00 AM,acorwin,4/19/2021 2:55:00 PM,19S   ,5W    ,22,NWNE,-123.275,43.9098,1,1,1,1,0,1,20,10,0,0,0,,6,Jeff Drullinger         ,15,6,615,Dry weather & winds picked up causeing fire spread,AJ Corwin,,0,0,,352547 Village Creek    ,WT1,1,,,,4/12/2021 10:00:00 AM,4/12/2021 4:15:00 PM,4/12/2021 4:20:00 PM,4/12/2021 4:30:00 PM,4/12/2021 4:45:00 PM,3,0,2,4,,0.07,2,1,0,0,0,0,1,0.07,0.07,118638,3,581310.057742789,799627.344488189
123350,2021,21-781-082-21,2021,,78,781,90470 Sheffler Road     ,1,Brandy Simmons          ,5.22 Miles NW of Veneta       ,,,4/3/2021 12:00:00 AM,BSIMMONS,4/13/2021 8:25:00 AM,17S   ,6W    ,9 ,SENE,-123.416,44.1103,1,1,1,1,0,1,20,10,1,0,0,,6,                        ,6,6,602,Burnung debris pile escaped due to inadequate resources.,Kyle Tripp,,0,0,,352547 Village Creek    ,WT1,1,,,,4/3/2021 2:30:00 PM,4/3/2021 2:30:00 PM,4/3/2021 2:47:00 PM,4/3/2021 3:00:00 PM,4/3/2021 3:03:00 PM,0,0,2,4,,0.25,2,12,0,0,0,0,1,0.25,0.25,118639,3,546775.849409446,873942.624015749
123351,2021,21-781-081-21,2021,,78,781,Chezem Road             ,1,Brandy Simmons          ,6.22 Miles Southwest of Eugene,,,4/3/2021 12:00:00 AM,BSIMMONS,4/13/2021 8:50:00 AM,18S   ,4W    ,27,NENW,-123.16,43.979,1,1,1,1,1,1,20,10,1,0,0,,6,                        ,6,6,699,attended controlled debris burn,Kyle Tripp,,0,0,,352547 Village Creek    ,WT1,1,,,,4/3/2021 1:00:00 PM,4/3/2021 1:00:00 PM,4/3/2021 1:37:00 PM,4/3/2021 1:37:00 PM,4/3/2021 1:37:00 PM,0,0,2,4,,0.5,2,1,0,0,0,0,1,0,0,118640,3,612411.094488189,823831.798228353
123353,2021,21-723-153-21,2021,,72,723,Cemetary Loop Rd        ,1,,.25 NE Port Orford            ,,,4/13/2021 12:00:00 AM,KROBISON,5/27/2021 1:20:00 PM,33S   ,15W   ,4 ,SWSE,-124.48,42.7453,1,1,1,1,1,0,8,12,0,0,0,,6,                        ,5,6,620,,"Franson, Robert",,0,0,,352820 Seven Mile Cr    ,CS1,1,,,,4/11/2021 3:00:00 PM,4/11/2021 3:10:00 PM,4/11/2021 3:20:00 PM,4/11/2021 4:00:00 PM,4/13/2021 5:50:00 PM,0,0,8,1,,0.25,2,12,0,0,0,0,2,0.5,0.5,118641,3,243517.204068244,388763.070538059
123354,2021,21-952-101-21,2021,,95,952,Shirttail 21039         ,1,Garrett Lez             ,3.4 miles SW of Seneca        ,,,4/13/2021 12:00:00 AM,gmlenz,6/17/2021 4:15:00 PM,17S   ,31E   ,8 ,SESW,-119.029,44.1067,1,1,1,1,0,0,12,11,0,0,2,,8,Jack Southworth         ,15,4,499,,Garrett Lenz,,0,9,,352327 Fall Mountain    ,MA2,1,,,,4/7/2021 10:33:00 AM,4/10/2021 9:50:00 AM,4/10/2021 10:11:00 AM,4/10/2021 12:23:00 PM,4/22/2021 2:20:00 PM,0,0,1,4,,30,2,8,0,0,0,0,3,32,32,118642,3,1698618.51738845,862494.713254586
123355,2021,21-711-417-21,2021,,71,711,S Fork Little Butte Crk ,1,Josh Scott              ,10.69 miles South of Butte Fal,,,4/13/2021 12:00:00 AM,KLBAKER,5/25/2021 4:59:00 PM,37S   ,2E    ,4 ,NENE,-122.584,42.389,1,1,1,2,0,1,15,13,1,0,0,,6,                        ,4,6,602,landowner unable to control spread from burn,Nelson Kling,,0,0,,BUCKHORN SPRINGS        ,SW1,1,,,,4/12/2021 10:00:00 AM,4/12/2021 12:00:00 PM,4/12/2021 2:13:00 PM,4/12/2021 2:43:00 PM,4/12/2021 8:00:00 PM,0,0,2,4,,1.25,2,3,0,0,0,0,2,1.5,1.5,118643,3,749229.455052495,240120.786089242
123356,2021,21-711-418-21,2021,,71,711,Elk Creek Rd 11245      ,1,William Clayton         ,13.35 miles Northeast of Shady,,,4/13/2021 12:00:00 AM,KLBAKER,4/21/2021 4:32:00 PM,32S   ,1E    ,23,SENW,-122.671,42.7745,1,1,1,1,0,0,15,12,1,0,0,,6,                        ,9,4,407,spilt fuel on generator within RV ignited fire,William Clayton,,0,0,,ZIM                     ,SW2,1,,,,4/12/2021 7:00:00 PM,4/12/2021 7:00:00 PM,4/12/2021 7:00:00 PM,4/12/2021 7:40:00 PM,4/13/2021 10:30:00 AM,0,0,2,4,,0.1,2,1,0,0,0,0,1,0.1,0.1,118644,3,729442.128937006,381202.616469815
123357,2021,21-732-433-21,2021,,73,732,15000 North Myrtle      ,1,,11.37 miles South of Glide    ,,,4/13/2021 12:00:00 AM,mperez,6/29/2021 1:36:00 PM,28S   ,3W    ,18,SWNE,-123.099,43.1358,1,1,1,1,0,0,10,13,1,0,0,,8,                        ,5,6,602,,Tyler Premo,,0,0,,353041 Silver Butte     ,DG2,1,,,,4/12/2021 6:41:00 PM,4/12/2021 6:41:00 PM,4/12/2021 6:41:00 PM,4/12/2021 6:41:00 PM,4/12/2021 7:00:00 PM,0,0,8,1,,0.1,2,1,1,1,1,1,2,1,1,118645,3,618730.37631233,516161.821850389
123358,2021,21-732-430-21,2021,,73,732,South Umpqua Rd.        ,1,Paul Ritter             ,2.48 miles Northeast of Tiller,,,4/13/2021 12:00:00 AM,kcollins,7/8/2021 6:10:00 PM,30S   ,2W    ,23,NESW,-122.915,42.9527,1,1,1,1,1,1,10,13,0,0,0,,99,                        ,5,6,604,Unattended fire spread from debris pile,Paul Ritter,,0,0,,                        ,DG2,1,,,,4/13/2021 10:20:00 AM,4/13/2021 10:20:00 AM,4/13/2021 10:49:00 AM,4/13/2021 10:55:00 AM,4/13/2021 11:00:00 AM,0,0,2,1,,0.01,2,8,1,1,1,1,1,0.01,0.01,118646,3,665858.085629925,447955.997047246
123360,2021,21-781-084-21,2021,,78,781,Gowdy                   ,1,BrandySimmons           ,1.5 miles W.of Cottage Grove  ,,,4/11/2021 12:00:00 AM,BSIMMONS,4/15/2021 8:42:00 AM,20S   ,3W    ,32,SWNW,-123.087,43.7896,1,1,1,1,0,1,20,10,0,0,0,,6,                        ,15,10,0,Unknown cause,Matthew Grimes,,0,0,,352547 Village Creek    ,WT1,1,,,,4/11/2021 12:47:00 PM,4/11/2021 12:47:00 PM,4/11/2021 12:47:00 PM,4/11/2021 1:00:00 PM,4/11/2021 1:00:00 PM,0,0,2,4,,0.01,2,2,0,0,0,0,1,0.01,0.01,118647,3,629438.580708668,754224.44094488
123361,2021,21-712-923-21,2021,,71,712,Kincaid 1230            ,1,"Clark, Curtis           ",Williams38s                   ,,,4/13/2021 12:00:00 AM,JARUDD,5/16/2021 2:54:00 PM,38S   ,5W    ,32,SESE,-123.309,42.2153,1,1,1,1,1,1,17,13,1,0,2,,6,                        ,5,6,604,Escaped Debris burn,"Clark, Curtis",,0,0,,353120 Provolt          ,SW3,1,,,,4/8/2021 2:15:00 PM,4/8/2021 2:45:00 PM,4/8/2021 2:45:00 PM,4/8/2021 2:55:00 PM,4/9/2021 11:16:00 AM,0,0,2,4,,0.5,2,8,1,1,1,1,2,0.54,0.54,118648,3,551230.333661422,182671.698818892
123362,2021,21-954-050-21,2021,,95,954,Red Hill 0132           ,1,Adam Cavender           ,14.5 Miles SW of Hood River   ,,,4/13/2021 12:00:00 AM,DGONZALES,4/13/2021 2:33:00 PM,1S    ,9E    ,2 ,SWNW,-121.645,45.5128,1,1,1,1,0,0,14,11,0,0,0,,6,                        ,9,4,401,Campfire left unattended spread to wildland,Adam Cavender,,0,0,,350812 Middle Mtn       ,MH4,1,,,,4/12/2021 8:00:00 PM,4/13/2021 12:20:00 PM,4/13/2021 12:30:00 PM,4/13/2021 12:55:00 PM,4/13/2021 3:45:00 PM,0,0,2,4,,0.22,2,8,0,0,0,0,1,0.22,0.22,118649,3,1018808.61778215,1373651.16896325
123363,2021,21-955-087-21,2021,,95,955,Lunar 0075              ,1,EM                      ,Lunar Rd Boat Launch park     ,,,4/10/2021 12:00:00 AM,ejmetzger,4/26/2021 2:42:00 PM,20S   ,11E   ,7 ,NESW,-121.456,43.8542,1,1,1,1,1,1,9,13,0,0,0,,5,                        ,9,4,499,"High traffic recreation area, no physical evidence",EJM,,0,0,,352618 Lava Butte       ,WC2,1,,,,4/10/2021 12:00:00 AM,4/10/2021 12:00:00 AM,4/10/2021 12:01:00 AM,4/10/2021 12:00:00 AM,4/10/2021 12:00:00 AM,0,0,2,4,,0.01,2,3,0,0,0,0,1,0.01,0.01,118650,3,1060218.42585301,768476.39173229
123364,2021,21-781-087-21,2021,,78,781,MP 1.5 HWY 126          ,1,Brandy Simmons          ,1.34 Miles east of Florence   ,,,4/13/2021 12:00:00 AM,BSIMMONS,4/15/2021 3:10:00 PM,18S   ,12W   ,25,SWNE,,43.9667,1,1,1,1,0,1,20,10,0,0,0,,9,multiple                ,6,6,615,burning a pile and surroounding brush poor conditions escape,Quincy Coons,,0,0,,352547 Village Creek    ,SL2,1,,,,4/13/2021 2:15:00 PM,4/13/2021 2:30:00 PM,4/13/2021 2:31:00 PM,4/13/2021 2:31:00 PM,4/13/2021 3:20:00 PM,0,0,2,4,,0.12,2,5,0,0,0,0,1,0.12,0.12,118651,3
123366,2021,21-733-432-21,2021,,73,733,Dawson Rd.              ,1,,2.35 miles Southeast of Rosebu,,,4/13/2021 12:00:00 AM,mperez,6/10/2021 12:37:00 PM,27S   ,5W    ,28,NWNW,-123.303,43.1972,1,1,1,2,0,0,10,13,0,0,0,,8,                        ,4,6,615,Landowner burning sprayed dried grass between rocks,Jessica Newport,,0,0,,NORTH BANK              ,DG1,1,,,,4/12/2021 3:20:00 PM,4/12/2021 3:21:00 PM,4/12/2021 3:21:00 PM,4/12/2021 3:22:00 PM,4/12/2021 6:30:00 PM,0,0,8,3,,6,2,1,1,1,1,1,2,6,6,118652,3,565072.010826766,540318.034776896
123367,2021,21-781-088-21,2021,,78,781,S. Creek MP3            ,1,Brandy Simmons          ,10.53 Miles East of Florence  ,,,4/13/2021 12:00:00 AM,BSIMMONS,4/13/2021 4:22:00 PM,18S   ,10W   ,9 ,SWNE,-123.895,44.021,1,1,1,1,1,1,20,13,1,0,0,,6,Chad Olson              ,7,3,376,Wind knocked down tree 3 lines down,Quincy Coons,,0,0,,352547 Village Creek    ,WT1,1,,,,4/13/2021 3:00:00 PM,4/13/2021 3:00:00 PM,4/13/2021 3:15:00 PM,4/13/2021 3:37:00 PM,4/13/2021 3:37:00 PM,0,0,1,4,,0,2,5,0,0,0,0,1,0.12,0.12,118653,3,419740.872375324,846257.074146986
